2015,Chapecoense,Atlético-PR ,0 : 0
2015,Grêmio,Flamengo ,2 : 0
2015,Santos,Palmeiras ,2 : 1
2015,Coritiba,Figueirense,1 : 1
2015,Avaí,Cruzeiro,1 : 1
2015,Ponte Preta,Joinville,1 : 0
2015,São Paulo,Sport Recife,3 : 0
2015,Atlético-MG,Ponte Preta,2 : 1
2015,Goias,Cruzeiro,0 : 1
2015,Chapecoense,Avaí,0 : 0
2015,Corinthians,Flamengo ,1 : 0
2015,Coritiba ,São Paulo,1 : 2
2015,Vasco,Grêmio,0 : 0
2015,Palmeiras,Sport Recife,0 : 2
2015,Figueirense,Santos,0 : 0
2015,Internacional,Joinville,1 : 0
2015,Fluminense,Atlético-PR,0 : 1
2015,Sport Recife,Atlético-MG ,4 : 1
2015,Grêmio,Chapecoense ,2 : 3
2015,Santos,Goias,3 : 1
2015,Atlético-PR,Corinthians,1 : 4
2015,Flamengo,Internacional,0 : 1
2015,São Paulo ,Vasco,2 : 2
2015,Cruzeiro,Fluminense,2 : 0
2015,Ponte Preta,Coritiba,3 : 0
2015,Joinville ,Figueirense,1 : 0
2015,Avaí,Palmeiras,1 : 3
2015,Grêmio,Santos ,1 : 0
2015,Corinthians,Goias,3 : 0
2015,Vasco,Chapecoense,1 : 1
2015,Atlético-PR,Cruzeiro,2 : 2
2015,Fluminense,São Paulo,2 : 0
2015,Figueirense,Flamengo,3 : 0
2015,Joinville,Coritiba,3 : 1
2015,Palmeiras,Ponte Preta,0 : 1
2015,Atlético-MG,Internacional,2 : 1
2015,Sport Recife,Avaí,3 : 0
2015,Chapecoense,Palmeiras,5 : 1
2015,Cruzeiro,Grêmio,0 : 0
2015,Goias,Figueirense ,2 : 3
2015,Ponte Preta ,Corinthians,2 : 2
2015,Santos,Fluminense,3 : 1
2015,Avaí ,Vasco ,1 : 1
2015,Flamengo,Joinville,2 : 0
2015,São Paulo,Atlético-PR,1 : 0
2015,Coritiba,Atlético-MG,0 : 3
2015,Internacional,Sport Recife ,2 : 1
2015,Cruzeiro ,Coritiba ,2 : 0
2015,Sport Recife,Chapecoense,3 : 0
2015,Figueirense,Corinthians,1 : 3
2015,Flamengo,Vasco,1 : 2
2015,Joinville,Atlético-MG,2 : 2
2015,São Paulo,Palmeiras,1 : 1
2015,Atlético-PR,Ponte Preta,1 : 2
2015,Santos,Internacional,3 : 1
2015,Grêmio,Avaí,3 : 1
2015,Fluminense,Goias,2 : 0
2015,Chapecoense,Cruzeiro ,0 : 2
2015,Coritiba ,Atlético-PR,2 : 0
2015,Atlético-MG,Flamengo,4 : 1
2015,Avaí,São Paulo,2 : 1
2015,Vasco,Sport Recife,2 : 1
2015,Corinthians,Santos ,2 : 0
2015,Goias,Joinville,3 : 0
2015,Ponte Preta,Fluminense,3 : 1
2015,Internacional,Figueirense,1 : 1
2015,Palmeiras,Grêmio,3 : 2
2015,Flamengo,Coritiba,0 : 2
2015,São Paulo,Chapecoense,0 : 0
2015,Cruzeiro,Vasco ,2 : 2
2015,Internacional,Corinthians,2 : 1
2015,Santos,Atlético-MG,4 : 0
2015,Atlético-PR,Grêmio,1 : 2
2015,Figueirense,Avaí,0 : 1
2015,Fluminense,Palmeiras,1 : 4
2015,Goias,Ponte Preta,1 : 2
2015,Joinville,Sport Recife,1 : 1
2015,Avaí,Goias,2 : 1
2015,Sport Recife,Fluminense,1 : 0
2015,Chapecoense,Flamengo,1 : 3
2015,Cruzeiro ,Atlético-MG,1 : 1
2015,Grêmio,São Paulo,1 : 2
2015,Vasco,Atlético-PR,2 : 0
2015,Corinthians,Joinville,3 : 0
2015,Ponte Preta,Santos,3 : 1
2015,Palmeiras,Figueirense ,2 : 0
2015,Coritiba,Internacional,0 : 1
2015,Flamengo,Cruzeiro,2 : 0
2015,Joinville,Chapecoense,0 : 0
2015,Goias,Sport Recife,1 : 0
2015,Corinthians,Grêmio,1 : 1
2015,Coritiba,Fluminense,1 : 1
2015,Santos,São Paulo,3 : 0
2015,Figueirense,Atlético-PR,1 : 1
2015,Atlético-MG,Avaí,2 : 0
2015,Internacional ,Palmeiras ,1 : 0
2015,Ponte Preta ,Vasco,0 : 1
2015,Sport Recife,Santos,1 : 1
2015,Avaí,Coritiba,0 : 2
2015,Fluminense,Flamengo ,1 : 3
2015,Grêmio,Goias ,2 : 1
2015,Palmeiras,Corinthians,3 : 3
2015,Chapecoense,Ponte Preta,0 : 0
2015,Cruzeiro,Figueirense,5 : 1
2015,Atlético-PR ,Joinville ,0 : 0
2015,São Paulo,Internacional,2 : 0
2015,Vasco ,Atlético-MG,1 : 2
2015,Figueirense,Grêmio,0 : 2
2015,Santos,Chapecoense,3 : 1
2015,Corinthians,Fluminense,2 : 0
2015,Coritiba,Sport Recife,0 : 0
2015,Goias,Palmeiras,1 : 0
2015,Atlético-MG ,Atlético-PR,0 : 1
2015,Flamengo,Avaí,3 : 0
2015,Internacional,Vasco,6 : 0
2015,Joinville,São Paulo,0 : 0
2015,Ponte Preta ,Cruzeiro,1 : 2
2015,Atlético-PR,Goias,3 : 0
2015,Cruzeiro ,Santos,0 : 1
2015,Chapecoense,Corinthians,1 : 3
2015,Fluminense,Atlético-MG,1 : 2
2015,Palmeiras,Joinville,3 : 2
2015,Sport Recife ,Flamengo,0 : 1
2015,Avaí,Internacional,3 : 0
2015,Grêmio,Coritiba,0 : 0
2015,São Paulo,Ponte Preta,3 : 0
2015,Vasco,Figueirense,0 : 1
2015,Atlético-MG,Palmeiras,2 : 1
2015,Corinthians,Cruzeiro,3 : 0
2015,Flamengo,São Paulo,2 : 1
2015,Internacional,Atlético-PR,2 : 0
2015,Joinville,Fluminense,2 : 1
2015,Coritiba,Chapecoense,1 : 0
2015,Ponte Preta,Grêmio,0 : 0
2015,Figueirense,Sport Recife,2 : 1
2015,Goias,Vasco ,3 : 0
2015,Santos,Avaí,5 : 2
2015,Chapecoense,Atlético-MG ,2 : 1
2015,Grêmio,Joinville,2 : 1
2015,Avaí,Corinthians,1 : 2
2015,Cruzeiro,Internacional,0 : 0
2015,Fluminense,Figueirense ,2 : 1
2015,Sport Recife,Ponte Preta,1 : 1
2015,Palmeiras,Flamengo,4 : 2
2015,São Paulo,Goias,0 : 3
2015,Atlético-PR ,Santos,0 : 0
2015,Vasco,Coritiba,0 : 1
2015,Atlético-MG,Grêmio,0 : 2
2015,Joinville,Cruzeiro,3 : 0
2015,Ponte Preta,Avaí,2 : 0
2015,Corinthians,Sport Recife,4 : 3
2015,Figueirense,São Paulo ,0 : 2
2015,Internacional,Fluminense ,1 : 0
2015,Goias,Chapecoense,0 : 0
2015,Santos,Vasco ,1 : 0
2015,Coritiba,Palmeiras,2 : 1
2015,Flamengo,Atlético-PR ,3 : 2
2015,Chapecoense,Figueirense,2 : 2
2015,Grêmio,Internacional,5 : 0
2015,Cruzeiro,Palmeiras,2 : 1
2015,Goias,Atlético-MG,0 : 0
2015,Ponte Preta,Flamengo,1 : 0
2015,São Paulo,Corinthians ,1 : 1
2015,Atlético-PR,Sport Recife,1 : 1
2015,Vasco,Joinville,0 : 0
2015,Santos,Coritiba,3 : 0
2015,Avaí,Fluminense,1 : 0
2015,Sport Recife,Cruzeiro,0 : 0
2015,Figueirense,Ponte Preta,3 : 1
2015,Flamengo,Santos,2 : 2
2015,Internacional,Chapecoense,0 : 0
2015,Joinville,Avaí,2 : 0
2015,Coritiba,Goias,1 : 1
2015,Palmeiras,Atlético-PR,0 : 1
2015,Fluminense,Grêmio ,1 : 0
2015,Atlético-MG,São Paulo,3 : 1
2015,Corinthians,Vasco,3 : 0
2015,Vasco,Palmeiras,1 : 4
2015,Coritiba,Corinthians,1 : 1
2015,Goias,Flamengo,0 : 1
2015,Ponte Preta,Internacional,0 : 0
2015,São Paulo,Cruzeiro,1 : 0
2015,Chapecoense,Fluminense ,2 : 1
2015,Santos,Joinville,2 : 0
2015,Atlético-MG,Figueirense,1 : 0
2015,Grêmio,Sport Recife,1 : 1
2015,Avaí,Atlético-PR,1 : 2
2015,Cruzeiro,Avaí,1 : 1
2015,Joinville,Ponte Preta,1 : 1
2015,Figueirense,Coritiba,0 : 0
2015,Fluminense,Vasco,1 : 2
2015,Palmeiras,Santos,1 : 0
2015,Sport Recife,São Paulo ,2 : 0
2015,Atlético-PR,Chapecoense,1 : 0
2015,Corinthians,Atlético-MG,1 : 0
2015,Flamengo,Grêmio,1 : 0
2015,Internacional,Goias,2 : 1
2015,Avaí,Chapecoense,2 : 1
2015,Sport Recife,Palmeiras,2 : 2
2015,Atlético-PR,Fluminense,1 : 2
2015,Cruzeiro,Goias,1 : 0
2015,Flamengo,Corinthians,0 : 3
2015,Joinville,Internacional,0 : 2
2015,São Paulo,Coritiba,3 : 1
2015,Ponte Preta,Atlético-MG,0 : 2
2015,Grêmio,Vasco,2 : 0
2015,Santos,Figueirense,3 : 0
2015,Fluminense,Cruzeiro,1 : 0
2015,Corinthians,Atlético-PR,2 : 0
2015,Atlético-MG,Sport Recife,2 : 1
2015,Internacional,Flamengo,1 : 2
2015,Vasco,São Paulo,0 : 4
2015,Figueirense,Joinville,0 : 2
2015,Palmeiras,Avaí,3 : 0
2015,Chapecoense,Grêmio,1 : 0
2015,Coritiba,Ponte Preta,0 : 0
2015,Goias,Santos,4 : 1
2015,Flamengo,Figueirense,1 : 2
2015,Internacional ,Atlético-MG,1 : 3
2015,Ponte Preta,Palmeiras,0 : 2
2015,Goias,Corinthians,0 : 0
2015,Santos ,Grêmio,1 : 3
2015,São Paulo,Fluminense,0 : 0
2015,Avaí ,Sport Recife,2 : 2
2015,Chapecoense,Vasco ,1 : 0
2015,Cruzeiro,Atlético-PR ,2 : 0
2015,Coritiba,Joinville,0 : 0
2015,Fluminense,Santos,2 : 1
2015,Corinthians,Ponte Preta,2 : 0
2015,Figueirense ,Goias,3 : 1
2015,Atlético-PR,São Paulo,2 : 1
2015,Grêmio,Cruzeiro,1 : 0
2015,Joinville,Flamengo,0 : 1
2015,Atlético-MG,Coritiba,2 : 0
2015,Palmeiras,Chapecoense,2 : 0
2015,Sport Recife,Internacional ,3 : 0
2015,Vasco ,Avaí ,1 : 0
2015,Internacional,Santos ,1 : 0
2015,Vasco,Flamengo,1 : 0
2015,Coritiba,Cruzeiro,1 : 0
2015,Goias,Fluminense ,1 : 2
2015,Palmeiras,São Paulo,4 : 0
2015,Ponte Preta,Atlético-PR,2 : 1
2015,Atlético-MG,Joinville,1 : 0
2015,Corinthians,Figueirense,2 : 1
2015,Avaí,Grêmio,1 : 2
2015,Chapecoense,Sport Recife,1 : 1
2015,Fluminense,Ponte Preta,2 : 0
2015,Atlético-PR,Coritiba ,2 : 2
2015,Joinville ,Goias ,2 : 1
2015,São Paulo,Avaí,1 : 1
2015,Cruzeiro,Chapecoense,0 : 1
2015,Grêmio,Palmeiras,1 : 0
2015,Flamengo,Atlético-MG ,0 : 2
2015,Santos ,Corinthians ,1 : 0
2015,Sport Recife,Vasco,2 : 1
2015,Figueirense,Internacional,0 : 0
2015,Avaí,Figueirense,1 : 1
2015,Grêmio,Atlético-PR,2 : 1
2015,Palmeiras,Fluminense ,2 : 1
2015,Ponte Preta,Goias,0 : 0
2015,Sport Recife,Joinville,2 : 1
2015,Vasco,Cruzeiro,1 : 3
2015,Chapecoense ,São Paulo,0 : 1
2015,Corinthians,Internacional,2 : 1
2015,Coritiba,Flamengo ,0 : 1
2015,Atlético-MG,Santos,2 : 2
2015,Figueirense,Palmeiras,2 : 1
2015,Fluminense,Sport Recife,0 : 0
2015,Goias,Avaí,0 : 1
2015,Internacional ,Coritiba,2 : 0
2015,Atlético-PR,Vasco,2 : 0
2015,Joinville,Corinthians,0 : 1
2015,São Paulo,Grêmio,2 : 0
2015,Atlético-MG,Cruzeiro,1 : 3
2015,Flamengo,Chapecoense ,1 : 0
2015,Santos,Ponte Preta,2 : 2
2015,Palmeiras,Internacional,1 : 1
2015,Sport Recife,Goias,1 : 0
2015,Fluminense,Coritiba,2 : 0
2015,Avaí,Atlético-MG,1 : 4
2015,Cruzeiro,Flamengo,1 : 0
2015,Grêmio,Corinthians,3 : 1
2015,São Paulo,Santos ,3 : 2
2015,Atlético-PR,Figueirense,1 : 0
2015,Chapecoense,Joinville,2 : 0
2015,Vasco ,Ponte Preta,0 : 3
2015,Figueirense,Cruzeiro ,2 : 1
2015,Flamengo ,Fluminense ,2 : 3
2015,Atlético-MG,Vasco,3 : 0
2015,Corinthians,Palmeiras,0 : 2
2015,Goias,Grêmio,1 : 1
2015,Internacional,São Paulo ,0 : 0
2015,Santos,Sport Recife,2 : 2
2015,Joinville,Atlético-PR,1 : 2
2015,Coritiba,Avaí,1 : 2
2015,Ponte Preta,Chapecoense ,3 : 1
2015,Cruzeiro,Ponte Preta,1 : 1
2015,Sport Recife,Coritiba,1 : 0
2015,Atlético-PR ,Atlético-MG,1 : 0
2015,Avaí,Flamengo,2 : 1
2015,Chapecoense,Santos,1 : 0
2015,Fluminense,Corinthians,0 : 0
2015,Palmeiras ,Goias ,0 : 1
2015,Grêmio,Figueirense,1 : 0
2015,São Paulo,Joinville,3 : 0
2015,Vasco,Internacional ,1 : 1
2015,Internacional,Avaí,1 : 0
2015,Joinville,Palmeiras,0 : 0
2015,Ponte Preta,São Paulo,1 : 0
2015,Atlético-MG,Fluminense,4 : 1
2015,Flamengo,Sport Recife,2 : 2
2015,Santos,Cruzeiro,1 : 0
2015,Figueirense,Vasco,0 : 0
2015,Corinthians,Chapecoense,1 : 0
2015,Coritiba,Grêmio,2 : 0
2015,Goias,Atlético-PR ,2 : 0
2015,Avaí,Santos ,1 : 1
2015,Vasco,Goias,0 : 0
2015,Atlético-PR,Internacional,3 : 0
2015,Cruzeiro,Corinthians,0 : 1
2015,São Paulo,Flamengo,2 : 1
2015,Sport Recife,Figueirense ,4 : 1
2015,Grêmio,Ponte Preta ,3 : 3
2015,Fluminense,Joinville ,1 : 0
2015,Chapecoense,Coritiba,2 : 1
2015,Palmeiras,Atlético-MG,2 : 2
