,Unnamed: 0,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
1843,1843,brasileiro-a,2013,14,15-08,São Paulo,Atlético-PR,1,1,EMPATE,18.0,7.0,0.87,0.27,0.6,0.17
1844,1844,brasileiro-a,2013,14,14-08,Fluminense,Corinthians,0,0,EMPATE,15.0,6.0,0.73,0.33,0.53,0.27
1845,1845,brasileiro-a,2013,14,14-08,Goias,Flamengo,1,1,EMPATE,14.0,13.0,0.53,0.33,0.5,0.5
1846,1846,brasileiro-a,2013,14,14-08,Grêmio,Cruzeiro,3,1,MANDANTE,4.0,2.0,0.67,0.47,0.7,0.5
1847,1847,brasileiro-a,2013,14,14-08,Coritiba,Portuguesa,1,1,EMPATE,3.0,19.0,0.33,0.47,0.27,0.6
1848,1848,brasileiro-a,2013,14,14-08,Vitória,Ponte Preta,3,1,MANDANTE,5.0,16.0,0.53,0.33,0.4,0.4
1849,1849,brasileiro-a,2013,14,14-08,Atlético-MG,Bahia,2,0,MANDANTE,12.0,10.0,0.6,0.13,0.5,0.37
1850,1850,brasileiro-a,2013,14,14-08,Criciúma,Náutico,3,0,MANDANTE,17.0,20.0,0.33,0.07,0.27,0.27
1851,1851,brasileiro-a,2013,14,14-08,Santos,Vasco,1,1,EMPATE,11.0,9.0,0.53,0.4,0.5,0.53
1852,1852,brasileiro-a,2013,13,11-08,Bahia,Grêmio,0,3,VISITANTE,9.0,7.0,0.27,0.67,0.43,0.6
1853,1853,brasileiro-a,2013,13,11-08,Internacional,Atlético-PR,2,2,EMPATE,6.0,5.0,0.87,0.47,0.6,0.5
1854,1854,brasileiro-a,2013,13,11-08,Ponte Preta,Criciúma,3,1,MANDANTE,15.0,19.0,0.27,0.33,0.27,0.3
1855,1855,brasileiro-a,2013,13,11-08,Portuguesa,São Paulo,2,1,MANDANTE,18.0,17.0,0.27,0.13,0.2,0.2
1856,1856,brasileiro-a,2013,13,11-08,Corinthians,Vitória,2,0,MANDANTE,4.0,8.0,0.4,0.6,0.5,0.53
1857,1857,brasileiro-a,2013,13,11-08,Coritiba,Vasco,0,1,VISITANTE,3.0,10.0,0.53,0.53,0.4,0.63
1858,1858,brasileiro-a,2013,13,11-08,Cruzeiro,Santos,0,0,EMPATE,1.0,11.0,0.4,0.8,0.53,0.67
1859,1859,brasileiro-a,2013,13,11-08,Fluminense,Flamengo,2,3,VISITANTE,16.0,12.0,0.33,0.33,0.43,0.37
1860,1860,brasileiro-a,2013,13,10-08,Botafogo,Goias,1,1,EMPATE,2.0,13.0,0.47,0.73,0.5,0.67
1861,1861,brasileiro-a,2013,13,10-08,Náutico,Atlético-MG,0,0,EMPATE,20.0,14.0,0.27,0.27,0.37,0.27
1862,1862,brasileiro-a,2013,12,08-08,Grêmio,Coritiba,0,1,VISITANTE,10.0,3.0,0.53,0.47,0.57,0.43
1863,1863,brasileiro-a,2013,12,08-08,Vasco,Ponte Preta,1,1,EMPATE,12.0,17.0,0.33,0.47,0.37,0.37
1864,1864,brasileiro-a,2013,12,07-08,Atlético-MG,Botafogo,2,2,EMPATE,14.0,2.0,0.67,0.4,0.73,0.43
1865,1865,brasileiro-a,2013,12,07-08,Goias,Náutico,2,1,MANDANTE,11.0,20.0,0.27,0.33,0.27,0.43
1866,1866,brasileiro-a,2013,12,07-08,Santos,Corinthians,1,1,EMPATE,9.0,8.0,0.53,0.53,0.53,0.5
1867,1867,brasileiro-a,2013,12,07-08,Atlético-PR,Bahia,1,0,MANDANTE,5.0,7.0,0.73,0.67,0.63,0.53
1868,1868,brasileiro-a,2013,12,07-08,Flamengo,Portuguesa,1,1,EMPATE,15.0,19.0,0.07,0.47,0.27,0.4
1869,1869,brasileiro-a,2013,12,07-08,Criciúma,Cruzeiro,1,2,VISITANTE,18.0,1.0,0.8,0.33,0.6,0.27
1870,1870,brasileiro-a,2013,12,07-08,Vitória,Fluminense,1,1,EMPATE,4.0,13.0,0.27,0.53,0.33,0.57
1871,1871,brasileiro-a,2013,11,04-08,Vasco,Botafogo,2,3,VISITANTE,11.0,1.0,0.67,0.47,0.7,0.41
1872,1872,brasileiro-a,2013,11,04-08,Vitória,Portuguesa,2,1,MANDANTE,5.0,20.0,0.13,0.33,0.3,0.52
1873,1873,brasileiro-a,2013,11,04-08,Atlético-PR,Goias,2,0,MANDANTE,8.0,15.0,0.53,0.53,0.48,0.48
1874,1874,brasileiro-a,2013,11,04-08,Criciúma,Corinthians,0,2,VISITANTE,17.0,6.0,0.53,0.33,0.48,0.3
1875,1875,brasileiro-a,2013,11,04-08,Flamengo,Atlético-MG,3,0,MANDANTE,14.0,13.0,0.6,0.33,0.48,0.33
1876,1876,brasileiro-a,2013,11,04-08,Grêmio,Internacional,1,1,EMPATE,10.0,9.0,0.6,0.47,0.52,0.44
1877,1877,brasileiro-a,2013,11,04-08,Ponte Preta,Fluminense,1,1,EMPATE,18.0,12.0,0.2,0.47,0.33,0.37
1878,1878,brasileiro-a,2013,11,03-08,Cruzeiro,Coritiba,1,0,MANDANTE,2.0,3.0,0.6,0.67,0.63,0.56
1879,1879,brasileiro-a,2013,10,01-08,Goias,Vasco,1,1,EMPATE,13.0,9.0,0.47,0.47,0.42,0.5
1880,1880,brasileiro-a,2013,10,01-08,Botafogo,Vitória,2,0,MANDANTE,1.0,5.0,0.53,0.67,0.58,0.67
1881,1881,brasileiro-a,2013,10,31-07,Bahia,Flamengo,3,0,MANDANTE,4.0,18.0,0.53,0.4,0.38,0.54
1882,1882,brasileiro-a,2013,10,31-07,Corinthians,Grêmio,2,0,MANDANTE,10.0,8.0,0.53,0.4,0.5,0.42
1883,1883,brasileiro-a,2013,10,31-07,Coritiba,Ponte Preta,5,3,MANDANTE,2.0,17.0,0.47,0.6,0.42,0.58
1884,1884,brasileiro-a,2013,10,31-07,Atlético-MG,Atlético-PR,1,2,VISITANTE,11.0,12.0,0.33,0.6,0.42,0.54
1885,1885,brasileiro-a,2013,10,31-07,Fluminense,Cruzeiro,1,0,MANDANTE,14.0,3.0,0.73,0.2,0.62,0.25
1886,1886,brasileiro-a,2013,10,31-07,Portuguesa,Criciúma,1,1,EMPATE,19.0,16.0,0.27,0.13,0.29,0.29
1887,1887,brasileiro-a,2013,9,28-07,Bahia,Goias,2,1,MANDANTE,9.0,11.0,0.67,0.4,0.57,0.48
1888,1888,brasileiro-a,2013,9,28-07,Coritiba,Vitória,1,1,EMPATE,3.0,4.0,0.47,0.73,0.62,0.62
1889,1889,brasileiro-a,2013,9,28-07,Flamengo,Botafogo,1,1,EMPATE,15.0,2.0,0.6,0.47,0.71,0.38
1890,1890,brasileiro-a,2013,9,28-07,Corinthians,São Paulo,0,0,EMPATE,12.0,18.0,0.07,0.33,0.24,0.43
1891,1891,brasileiro-a,2013,9,28-07,Cruzeiro,Atlético-MG,4,1,MANDANTE,1.0,7.0,0.6,0.73,0.62,0.57
1892,1892,brasileiro-a,2013,9,28-07,Grêmio,Fluminense,2,0,MANDANTE,5.0,17.0,0.2,0.53,0.29,0.43
1893,1893,brasileiro-a,2013,9,28-07,Náutico,Internacional,3,0,MANDANTE,19.0,6.0,0.73,0.2,0.67,0.19
1894,1894,brasileiro-a,2013,9,27-07,Ponte Preta,Santos,1,0,MANDANTE,14.0,10.0,0.67,0.27,0.52,0.33
1895,1895,brasileiro-a,2013,9,27-07,Portuguesa,Atlético-PR,2,3,VISITANTE,20.0,16.0,0.33,0.2,0.33,0.33
1896,1896,brasileiro-a,2013,9,27-07,Vasco,Criciúma,3,2,MANDANTE,8.0,13.0,0.47,0.47,0.33,0.33
1897,1897,brasileiro-a,2013,12,24-07,São Paulo,Internacional,0,1,VISITANTE,16.0,6.0,0.47,0.27,0.5,0.3
1898,1898,brasileiro-a,2013,8,21-07,Fluminense,Vasco,1,3,VISITANTE,14.0,10.0,0.27,0.4,0.22,0.33
1899,1899,brasileiro-a,2013,8,21-07,Goias,Portuguesa,2,1,MANDANTE,9.0,19.0,0.27,0.53,0.39,0.5
1900,1900,brasileiro-a,2013,8,21-07,Atlético-PR,Corinthians,1,1,EMPATE,18.0,12.0,0.47,0.33,0.44,0.33
1901,1901,brasileiro-a,2013,8,21-07,Internacional,Flamengo,1,0,MANDANTE,4.0,15.0,0.53,0.53,0.44,0.61
1902,1902,brasileiro-a,2013,8,21-07,Santos,Coritiba,2,2,EMPATE,7.0,2.0,0.73,0.67,0.67,0.56
1903,1903,brasileiro-a,2013,8,21-07,Vitória,Bahia,0,0,EMPATE,5.0,13.0,0.53,0.6,0.5,0.67
1904,1904,brasileiro-a,2013,8,20-07,Botafogo,Náutico,2,0,MANDANTE,1.0,20.0,0.27,0.6,0.22,0.67
1905,1905,brasileiro-a,2013,8,20-07,Criciúma,Grêmio,2,1,MANDANTE,11.0,8.0,0.6,0.27,0.5,0.22
1906,1906,brasileiro-a,2013,8,20-07,São Paulo,Cruzeiro,0,3,VISITANTE,16.0,3.0,0.53,0.13,0.5,0.28
1907,1907,brasileiro-a,2013,7,14-07,Criciúma,Goias,0,0,EMPATE,16.0,13.0,0.53,0.2,0.53,0.2
1908,1908,brasileiro-a,2013,7,14-07,Cruzeiro,Náutico,3,0,MANDANTE,4.0,20.0,0.27,0.4,0.27,0.4
1909,1909,brasileiro-a,2013,7,14-07,Vasco,Flamengo,0,1,VISITANTE,17.0,10.0,0.33,0.27,0.33,0.27
1910,1910,brasileiro-a,2013,7,14-07,Corinthians,Atlético-MG,0,1,VISITANTE,11.0,8.0,0.47,0.53,0.47,0.53
1911,1911,brasileiro-a,2013,7,14-07,Coritiba,Atlético-PR,1,0,MANDANTE,1.0,19.0,0.4,0.6,0.4,0.6
1912,1912,brasileiro-a,2013,7,14-07,Grêmio,Botafogo,2,1,MANDANTE,6.0,3.0,0.8,0.4,0.8,0.4
1913,1913,brasileiro-a,2013,7,14-07,Vitória,São Paulo,3,2,MANDANTE,2.0,14.0,0.33,0.6,0.33,0.6
1914,1914,brasileiro-a,2013,7,13-07,Ponte Preta,Bahia,0,0,EMPATE,15.0,12.0,0.53,0.4,0.53,0.4
1915,1915,brasileiro-a,2013,7,13-07,Fluminense,Internacional,2,3,VISITANTE,9.0,5.0,0.53,0.4,0.53,0.4
1916,1916,brasileiro-a,2013,7,13-07,Santos,Portuguesa,4,1,MANDANTE,7.0,18.0,0.47,0.47,0.47,0.47
1917,1917,brasileiro-a,2013,11,10-07,São Paulo,Bahia,1,2,VISITANTE,16.0,4.0,0.53,0.27,0.59,0.33
1918,1918,brasileiro-a,2013,6,07-07,Atlético-MG,Criciúma,3,2,MANDANTE,13.0,17.0,0.25,0.33,0.25,0.33
1919,1919,brasileiro-a,2013,6,07-07,Botafogo,Fluminense,1,0,MANDANTE,1.0,4.0,0.5,0.75,0.5,0.75
1920,1920,brasileiro-a,2013,6,07-07,Bahia,Corinthians,0,2,VISITANTE,11.0,7.0,0.42,0.67,0.42,0.67
1921,1921,brasileiro-a,2013,6,07-07,Goias,Vitória,1,0,MANDANTE,12.0,3.0,0.75,0.42,0.75,0.42
1922,1922,brasileiro-a,2013,6,07-07,Internacional,Vasco,5,3,MANDANTE,6.0,14.0,0.33,0.42,0.33,0.42
1923,1923,brasileiro-a,2013,6,07-07,São Paulo,Santos,0,2,VISITANTE,9.0,10.0,0.33,0.42,0.33,0.42
1924,1924,brasileiro-a,2013,6,06-07,Portuguesa,Cruzeiro,1,1,EMPATE,15.0,5.0,0.42,0.5,0.42,0.5
1925,1925,brasileiro-a,2013,6,06-07,Atlético-PR,Grêmio,1,1,EMPATE,19.0,8.0,0.42,0.42,0.42,0.42
1926,1926,brasileiro-a,2013,6,06-07,Flamengo,Coritiba,2,2,EMPATE,18.0,2.0,0.67,0.33,0.67,0.33
1927,1927,brasileiro-a,2013,6,06-07,Náutico,Ponte Preta,1,3,VISITANTE,20.0,16.0,0.25,0.33,0.25,0.33
1928,1928,brasileiro-a,2013,5,12-06,Grêmio,São Paulo,1,1,EMPATE,7.0,6.0,0.44,0.44,0.44,0.44
1929,1929,brasileiro-a,2013,2,12-06,Portuguesa,Fluminense,2,1,MANDANTE,11.0,9.0,0.0,0.0,0.0,0.0
1930,1930,brasileiro-a,2013,5,12-06,Santos,Atlético-MG,1,0,MANDANTE,16.0,18.0,0.44,0.11,0.44,0.11
1931,1931,brasileiro-a,2013,2,09-06,Atlético-MG,Grêmio,2,0,MANDANTE,7.0,10.0,0.0,0.0,0.0,0.0
1932,1932,brasileiro-a,2013,5,09-06,Coritiba,Náutico,1,0,MANDANTE,1.0,19.0,0.44,0.56,0.44,0.56
1933,1933,brasileiro-a,2013,5,09-06,Fluminense,Goias,2,1,MANDANTE,4.0,17.0,0.56,0.33,0.56,0.33
1934,1934,brasileiro-a,2013,5,09-06,Vitória,Atlético-PR,3,2,MANDANTE,2.0,15.0,0.56,0.67,0.56,0.67
1935,1935,brasileiro-a,2013,5,08-06,Ponte Preta,Botafogo,0,2,VISITANTE,20.0,3.0,0.67,0.33,0.67,0.33
1936,1936,brasileiro-a,2013,5,08-06,Corinthians,Portuguesa,0,0,EMPATE,13.0,12.0,0.56,0.44,0.56,0.44
1937,1937,brasileiro-a,2013,5,08-06,Vasco,Bahia,1,1,EMPATE,9.0,8.0,0.78,0.33,0.78,0.33
1938,1938,brasileiro-a,2013,5,08-06,Criciúma,Flamengo,0,3,VISITANTE,10.0,14.0,0.11,0.33,0.11,0.33
1939,1939,brasileiro-a,2013,5,08-06,Cruzeiro,Internacional,2,2,EMPATE,5.0,11.0,0.44,0.44,0.44,0.44
1940,1940,brasileiro-a,2013,4,06-06,Coritiba,Fluminense,2,1,MANDANTE,1.0,8.0,0.5,0.33,0.5,0.33
1941,1941,brasileiro-a,2013,4,05-06,Bahia,Botafogo,2,1,MANDANTE,7.0,5.0,1.0,0.67,1.0,0.67
1942,1942,brasileiro-a,2013,4,05-06,Cruzeiro,Corinthians,1,0,MANDANTE,2.0,14.0,0.67,0.17,0.67,0.17
1943,1943,brasileiro-a,2013,4,05-06,Flamengo,Náutico,0,1,VISITANTE,20.0,17.0,0.17,0.17,0.17,0.17
1944,1944,brasileiro-a,2013,4,05-06,Grêmio,Vitória,1,0,MANDANTE,6.0,4.0,1.0,0.17,1.0,0.17
1945,1945,brasileiro-a,2013,4,05-06,Ponte Preta,Atlético-PR,3,4,VISITANTE,18.0,12.0,0.33,0.5,0.33,0.5
1946,1946,brasileiro-a,2013,4,05-06,Vasco,Atlético-MG,2,0,MANDANTE,10.0,16.0,0.67,0.0,0.67,0.0
1947,1947,brasileiro-a,2013,4,05-06,Criciúma,Santos,3,1,MANDANTE,9.0,19.0,0.17,0.0,0.17,0.0
1948,1948,brasileiro-a,2013,4,05-06,Portuguesa,Internacional,1,1,EMPATE,13.0,11.0,0.5,0.67,0.5,0.67
1949,1949,brasileiro-a,2013,4,05-06,São Paulo,Goias,0,1,VISITANTE,3.0,15.0,0.33,0.67,0.33,0.67
1950,1950,brasileiro-a,2013,3,02-06,Atlético-MG,São Paulo,0,0,EMPATE,9.0,1.0,1.0,1.0,1.0,1.0
1951,1951,brasileiro-a,2013,3,02-06,Fluminense,Criciúma,3,0,MANDANTE,4.0,14.0,0.0,0.0,0.0,0.0
1952,1952,brasileiro-a,2013,3,02-06,Internacional,Bahia,1,2,VISITANTE,8.0,12.0,0.33,1.0,0.33,1.0
1953,1953,brasileiro-a,2013,3,02-06,Náutico,Portuguesa,2,2,EMPATE,20.0,10.0,1.0,0.0,1.0,0.0
1954,1954,brasileiro-a,2013,3,01-06,Corinthians,Ponte Preta,1,0,MANDANTE,6.0,13.0,1.0,0.33,1.0,0.33
1955,1955,brasileiro-a,2013,3,01-06,Goias,Coritiba,1,1,EMPATE,19.0,5.0,0.33,0.33,0.33,0.33
1956,1956,brasileiro-a,2013,3,01-06,Vitória,Vasco,2,0,MANDANTE,2.0,15.0,0.0,1.0,0.0,1.0
1957,1957,brasileiro-a,2013,3,01-06,Atlético-PR,Flamengo,2,2,EMPATE,16.0,18.0,0.0,0.33,0.0,0.33
1958,1958,brasileiro-a,2013,3,01-06,Botafogo,Cruzeiro,2,1,MANDANTE,3.0,7.0,0.33,1.0,0.33,1.0
1959,1959,brasileiro-a,2013,3,01-06,Santos,Grêmio,1,1,EMPATE,17.0,11.0,0.0,0.0,0.0,0.0
1960,1960,brasileiro-a,2013,2,30-05,Internacional,Criciúma,2,0,MANDANTE,4.0,8.0,0.0,0.0,0.0,0.0
1961,1961,brasileiro-a,2013,2,29-05,Goias,Corinthians,1,1,EMPATE,19.0,14.0,0.0,0.0,0.0,0.0
1962,1962,brasileiro-a,2013,2,29-05,Bahia,Coritiba,0,0,EMPATE,17.0,6.0,0.0,0.0,0.0,0.0
1963,1963,brasileiro-a,2013,2,29-05,Flamengo,Ponte Preta,0,2,VISITANTE,18.0,12.0,0.0,0.0,0.0,0.0
1964,1964,brasileiro-a,2013,2,29-05,Náutico,Vitória,0,3,VISITANTE,20.0,3.0,0.0,0.0,0.0,0.0
1965,1965,brasileiro-a,2013,2,29-05,Botafogo,Santos,2,1,MANDANTE,5.0,16.0,0.0,0.0,0.0,0.0
1966,1966,brasileiro-a,2013,2,29-05,São Paulo,Vasco,5,1,MANDANTE,1.0,13.0,0.0,0.0,0.0,0.0
1967,1967,brasileiro-a,2013,2,29-05,Atlético-PR,Cruzeiro,2,2,EMPATE,15.0,2.0,0.0,0.0,0.0,0.0
1968,1968,brasileiro-a,2013,1,26-05,Coritiba,Atlético-MG,2,1,MANDANTE,5.0,14.0,0.0,0.0,0.0,0.0
1969,1969,brasileiro-a,2013,1,26-05,Cruzeiro,Goias,5,0,MANDANTE,1.0,20.0,0.0,0.0,0.0,0.0
1970,1970,brasileiro-a,2013,1,26-05,Fluminense,Atlético-PR,2,1,MANDANTE,6.0,15.0,0.0,0.0,0.0,0.0
1971,1971,brasileiro-a,2013,1,26-05,Criciúma,Bahia,3,1,MANDANTE,2.0,17.0,0.0,0.0,0.0,0.0
1972,1972,brasileiro-a,2013,1,26-05,Grêmio,Náutico,2,0,MANDANTE,4.0,18.0,0.0,0.0,0.0,0.0
1973,1973,brasileiro-a,2013,1,26-05,Ponte Preta,São Paulo,0,2,VISITANTE,19.0,3.0,0.0,0.0,0.0,0.0
1974,1974,brasileiro-a,2013,1,26-05,Santos,Flamengo,0,0,EMPATE,13.0,12.0,0.0,0.0,0.0,0.0
1975,1975,brasileiro-a,2013,1,25-05,Corinthians,Botafogo,1,1,EMPATE,11.0,10.0,0.0,0.0,0.0,0.0
1976,1976,brasileiro-a,2013,1,25-05,Vasco,Portuguesa,1,0,MANDANTE,7.0,16.0,0.0,0.0,0.0,0.0
1977,1977,brasileiro-a,2013,1,25-05,Vitória,Internacional,2,2,EMPATE,9.0,8.0,0.0,0.0,0.0,0.0
1978,1978,brasileiro-a,2012,38,02-12,Atlético-GO,Bahia,0,1,VISITANTE,19.0,15.0,0.53,0.47,0.33,0.33
1979,1979,brasileiro-a,2012,38,02-12,Atlético-MG,Cruzeiro,3,2,MANDANTE,2.0,9.0,0.6,0.4,0.53,0.53
1980,1980,brasileiro-a,2012,38,02-12,Coritiba,Figueirense,3,0,MANDANTE,13.0,20.0,0.13,0.2,0.27,0.53
1981,1981,brasileiro-a,2012,38,02-12,Fluminense,Vasco,1,2,VISITANTE,1.0,5.0,0.33,0.53,0.27,0.6
1982,1982,brasileiro-a,2012,38,02-12,Grêmio,Internacional,0,0,EMPATE,3.0,10.0,0.2,0.73,0.33,0.67
1983,1983,brasileiro-a,2012,38,02-12,Náutico,Sport Recife,1,0,MANDANTE,12.0,17.0,0.53,0.33,0.47,0.4
1984,1984,brasileiro-a,2012,38,02-12,Portuguesa,Ponte Preta,0,0,EMPATE,16.0,14.0,0.47,0.33,0.43,0.37
1985,1985,brasileiro-a,2012,38,02-12,São Paulo,Corinthians,3,1,MANDANTE,4.0,6.0,0.87,0.53,0.6,0.67
1986,1986,brasileiro-a,2012,38,01-12,Flamengo,Botafogo,2,2,EMPATE,11.0,7.0,0.47,0.6,0.47,0.5
1987,1987,brasileiro-a,2012,38,01-12,Santos,Palmeiras,3,1,MANDANTE,8.0,18.0,0.13,0.53,0.27,0.53
1988,1988,brasileiro-a,2012,37,25-11,Bahia,Náutico,1,1,EMPATE,16.0,13.0,0.33,0.53,0.47,0.4
1989,1989,brasileiro-a,2012,37,25-11,Botafogo,Atlético-MG,2,3,VISITANTE,7.0,3.0,0.4,0.67,0.47,0.47
1990,1990,brasileiro-a,2012,37,25-11,Cruzeiro,Coritiba,2,1,MANDANTE,8.0,14.0,0.27,0.4,0.57,0.47
1991,1991,brasileiro-a,2012,37,25-11,Figueirense,Grêmio,2,4,VISITANTE,20.0,2.0,0.6,0.13,0.6,0.27
1992,1992,brasileiro-a,2012,37,25-11,Internacional,Portuguesa,0,2,VISITANTE,9.0,15.0,0.2,0.4,0.3,0.37
1993,1993,brasileiro-a,2012,37,25-11,Palmeiras,Atlético-GO,1,2,VISITANTE,18.0,19.0,0.27,0.33,0.23,0.37
1994,1994,brasileiro-a,2012,37,25-11,Ponte Preta,São Paulo,0,0,EMPATE,12.0,4.0,0.47,0.6,0.67,0.4
1995,1995,brasileiro-a,2012,37,25-11,Sport Recife,Fluminense,1,1,EMPATE,17.0,1.0,0.47,0.67,0.67,0.43
1996,1996,brasileiro-a,2012,37,24-11,Corinthians,Santos,1,1,EMPATE,5.0,10.0,0.47,0.87,0.53,0.67
1997,1997,brasileiro-a,2012,37,24-11,Vasco,Flamengo,1,1,EMPATE,6.0,11.0,0.73,0.27,0.47,0.33
1998,1998,brasileiro-a,2012,36,18-11,Internacional,Corinthians,0,2,VISITANTE,8.0,5.0,0.67,0.4,0.6,0.47
1999,1999,brasileiro-a,2012,36,18-11,Portuguesa,Grêmio,2,2,EMPATE,16.0,2.0,0.6,0.2,0.6,0.37
2000,2000,brasileiro-a,2012,36,18-11,Sport Recife,Botafogo,2,0,MANDANTE,17.0,6.0,0.87,0.67,0.5,0.43
2001,2001,brasileiro-a,2012,36,18-11,Atlético-MG,Atlético-GO,2,2,EMPATE,3.0,20.0,0.2,0.4,0.2,0.47
2002,2002,brasileiro-a,2012,36,18-11,Bahia,Ponte Preta,1,0,MANDANTE,15.0,12.0,0.6,0.33,0.43,0.3
2003,2003,brasileiro-a,2012,36,18-11,Flamengo,Palmeiras,1,1,EMPATE,11.0,18.0,0.47,0.73,0.43,0.53
2004,2004,brasileiro-a,2012,36,18-11,Fluminense,Cruzeiro,0,2,VISITANTE,1.0,9.0,0.4,0.53,0.37,0.77
2005,2005,brasileiro-a,2012,36,18-11,São Paulo,Náutico,2,1,MANDANTE,4.0,13.0,0.33,0.47,0.47,0.67
2006,2006,brasileiro-a,2012,36,17-11,Coritiba,Vasco,1,2,VISITANTE,14.0,7.0,0.07,0.47,0.27,0.57
2007,2007,brasileiro-a,2012,36,17-11,Santos,Figueirense,2,0,MANDANTE,10.0,19.0,0.33,0.33,0.27,0.43
2008,2008,brasileiro-a,2012,35,11-11,Cruzeiro,Bahia,3,1,MANDANTE,10.0,16.0,0.33,0.27,0.4,0.3
2009,2009,brasileiro-a,2012,35,11-11,Figueirense,Sport Recife,1,1,EMPATE,19.0,17.0,0.6,0.27,0.43,0.23
2010,2010,brasileiro-a,2012,35,11-11,Náutico,Flamengo,0,1,VISITANTE,13.0,9.0,0.6,0.53,0.47,0.57
2011,2011,brasileiro-a,2012,35,11-11,Ponte Preta,Internacional,1,0,MANDANTE,11.0,8.0,0.4,0.4,0.5,0.37
2012,2012,brasileiro-a,2012,35,11-11,Grêmio,São Paulo,2,1,MANDANTE,2.0,4.0,0.67,0.47,0.77,0.53
2013,2013,brasileiro-a,2012,35,11-11,Palmeiras,Fluminense,2,3,VISITANTE,18.0,1.0,0.53,0.47,0.67,0.43
2014,2014,brasileiro-a,2012,35,11-11,Vasco,Atlético-MG,1,1,EMPATE,7.0,3.0,0.53,0.0,0.43,0.27
2015,2015,brasileiro-a,2012,35,10-11,Corinthians,Coritiba,5,1,MANDANTE,6.0,14.0,0.67,0.53,0.57,0.6
2016,2016,brasileiro-a,2012,35,10-11,Atlético-GO,Santos,2,1,MANDANTE,20.0,12.0,0.53,0.2,0.53,0.2
2017,2017,brasileiro-a,2012,35,10-11,Botafogo,Portuguesa,3,0,MANDANTE,5.0,15.0,0.27,0.73,0.37,0.43
2018,2018,brasileiro-a,2012,34,04-11,Coritiba,Atlético-MG,1,0,MANDANTE,10.0,2.0,0.53,0.67,0.53,0.57
2019,2019,brasileiro-a,2012,34,04-11,Náutico,Internacional,3,0,MANDANTE,11.0,6.0,0.6,0.33,0.53,0.47
2020,2020,brasileiro-a,2012,34,04-11,Portuguesa,Bahia,0,1,VISITANTE,15.0,16.0,0.13,0.27,0.33,0.37
2021,2021,brasileiro-a,2012,34,04-11,Atlético-GO,Corinthians,0,2,VISITANTE,20.0,8.0,0.53,0.2,0.53,0.2
2022,2022,brasileiro-a,2012,34,04-11,Palmeiras,Botafogo,2,2,EMPATE,18.0,5.0,0.67,0.4,0.43,0.4
2023,2023,brasileiro-a,2012,34,04-11,São Paulo,Fluminense,1,1,EMPATE,4.0,1.0,0.67,0.8,0.73,0.73
2024,2024,brasileiro-a,2012,34,04-11,Vasco,Sport Recife,0,3,VISITANTE,7.0,17.0,0.4,0.0,0.37,0.37
2025,2025,brasileiro-a,2012,34,03-11,Flamengo,Figueirense,1,0,MANDANTE,12.0,19.0,0.47,0.4,0.33,0.37
2026,2026,brasileiro-a,2012,34,03-11,Cruzeiro,Santos,0,4,VISITANTE,13.0,9.0,0.53,0.47,0.53,0.3
2027,2027,brasileiro-a,2012,34,03-11,Grêmio,Ponte Preta,1,0,MANDANTE,3.0,14.0,0.6,0.47,0.4,0.53
2028,2028,brasileiro-a,2012,33,31-10,Atlético-MG,Flamengo,1,1,EMPATE,2.0,14.0,0.4,0.67,0.33,0.6
2029,2029,brasileiro-a,2012,33,27-10,Bahia,Grêmio,1,1,EMPATE,16.0,3.0,0.6,0.13,0.5,0.4
2030,2030,brasileiro-a,2012,33,27-10,Botafogo,Atlético-GO,4,0,MANDANTE,6.0,20.0,0.2,0.47,0.23,0.43
2031,2031,brasileiro-a,2012,33,27-10,Figueirense,Portuguesa,0,0,EMPATE,19.0,15.0,0.4,0.4,0.37,0.33
2032,2032,brasileiro-a,2012,33,27-10,Sport Recife,São Paulo,2,4,VISITANTE,17.0,4.0,0.8,0.4,0.67,0.47
2033,2033,brasileiro-a,2012,33,27-10,Corinthians,Vasco,1,0,MANDANTE,8.0,7.0,0.2,0.33,0.37,0.53
2034,2034,brasileiro-a,2012,33,27-10,Internacional,Palmeiras,2,1,MANDANTE,5.0,18.0,0.4,0.47,0.4,0.43
2035,2035,brasileiro-a,2012,33,25-10,Fluminense,Coritiba,2,1,MANDANTE,1.0,12.0,0.87,0.67,0.67,0.73
2036,2036,brasileiro-a,2012,33,25-10,Ponte Preta,Cruzeiro,1,0,MANDANTE,10.0,9.0,0.47,0.4,0.3,0.33
2037,2037,brasileiro-a,2012,33,25-10,Santos,Náutico,0,0,EMPATE,11.0,13.0,0.47,0.53,0.43,0.53
2038,2038,brasileiro-a,2012,32,24-10,Figueirense,Botafogo,0,2,VISITANTE,19.0,7.0,0.27,0.4,0.43,0.43
2039,2039,brasileiro-a,2012,32,24-10,Vasco,Internacional,1,2,VISITANTE,5.0,6.0,0.33,0.4,0.37,0.4
2040,2040,brasileiro-a,2012,32,21-10,Atlético-GO,Sport Recife,0,1,VISITANTE,20.0,17.0,0.2,0.2,0.37,0.23
