2016,Grêmio ,Internacional ,0 : 0
2016,Palmeiras,Sport Recife,2 : 1
2016,Vitória,Cruzeiro ,0 : 1
2016,São Paulo,Ponte Preta,2 : 0
2016,Santa Cruz,Botafogo,0 : 1
2016,Fluminense,São Paulo,1 : 2
2016,Santos,Grêmio,1 : 1
2016,Sport Recife,Vitória ,1 : 0
2016,Corinthians,América-MG,2 : 0
2016,Ponte Preta,Santa Cruz,3 : 0
2016,Atlético-PR,Coritiba,2 : 0
2016,Botafogo,Atlético-MG,3 : 2
2016,Cruzeiro,Chapecoense,0 : 0
2016,Figueirense,Palmeiras,1 : 2
2016,Internacional,Flamengo,2 : 1
2016,Fluminense,Flamengo,1 : 2
2016,Grêmio,Atlético-PR,1 : 0
2016,São Paulo,Santos,0 : 1
2016,Atlético-MG,América-MG,3 : 0
2016,Palmeiras,Cruzeiro,0 : 0
2016,Ponte Preta,Vitória,2 : 0
2016,Botafogo,Internacional,1 : 0
2016,Santa Cruz,Corinthians,2 : 4
2016,Coritiba,Figueirense,0 : 0
2016,Chapecoense,Sport Recife ,3 : 0
2016,América-MG ,Palmeiras,0 : 2
2016,Figueirense,Botafogo,0 : 1
2016,Flamengo,Santa Cruz ,3 : 0
2016,Cruzeiro,Ponte Preta,2 : 0
2016,Internacional,Coritiba,1 : 0
2016,Sport Recife,São Paulo,1 : 1
2016,Corinthians,Atlético-MG ,0 : 0
2016,Santos,Fluminense,2 : 1
2016,Atlético-PR,Chapecoense,3 : 1
2016,Vitória,Grêmio,0 : 1
2016,Coritiba,América-MG,3 : 0
2016,Santa Cruz,Palmeiras,2 : 3
2016,Internacional,Figueirense,1 : 0
2016,Cruzeiro,Grêmio,1 : 0
2016,Botafogo,Corinthians,2 : 0
2016,Ponte Preta,Atlético-MG,1 : 2
2016,Chapecoense,Vitória,1 : 4
2016,Santos,Atlético-PR,2 : 0
2016,São Paulo,Flamengo,0 : 0
2016,Fluminense,Sport Recife,3 : 1
2016,Atlético-MG,Internacional,3 : 1
2016,Corinthians,Fluminense,0 : 1
2016,Flamengo,Cruzeiro,2 : 1
2016,Grêmio,Chapecoense,1 : 0
2016,Vitória,São Paulo,2 : 0
2016,Atlético-PR,Ponte Preta ,3 : 0
2016,Figueirense,Santa Cruz,3 : 1
2016,América-MG,Botafogo,1 : 0
2016,Sport Recife,Santos ,1 : 0
2016,Palmeiras,Coritiba,2 : 1
2016,América-MG,Internacional,1 : 0
2016,Santos,Santa Cruz,3 : 2
2016,Vitória,Botafogo,0 : 1
2016,Atlético-PR,São Paulo,1 : 0
2016,Chapecoense,Ponte Preta,2 : 2
2016,Cruzeiro ,Atlético-MG,1 : 1
2016,Grêmio,Fluminense,0 : 1
2016,Sport Recife,Coritiba,0 : 1
2016,Flamengo,Figueirense ,2 : 0
2016,Corinthians ,Palmeiras,0 : 2
2016,Internacional,Vitória,0 : 1
2016,São Paulo,Cruzeiro ,1 : 0
2016,Atlético-MG,Sport Recife ,1 : 0
2016,Fluminense,Chapecoense,1 : 2
2016,Coritiba ,Corinthians,1 : 1
2016,Palmeiras,Flamengo ,1 : 1
2016,Ponte Preta,Grêmio,3 : 0
2016,Santa Cruz,Atlético-PR,1 : 0
2016,Botafogo,Santos,0 : 1
2016,Figueirense,América-MG ,2 : 2
2016,Fluminense,Atlético-MG,4 : 2
2016,Grêmio,Palmeiras,0 : 0
2016,Ponte Preta,América-MG,1 : 1
2016,Atlético-PR,Internacional,2 : 1
2016,Cruzeiro,Botafogo,0 : 2
2016,Santos,Corinthians,2 : 1
2016,Sport Recife ,Santa Cruz ,5 : 3
2016,Chapecoense,Coritiba,1 : 0
2016,São Paulo,Figueirense,3 : 1
2016,Vitória ,Flamengo,1 : 2
2016,América-MG,Cruzeiro,0 : 2
2016,Internacional,Santos ,2 : 1
2016,Corinthians,Sport Recife,3 : 0
2016,Coritiba,Grêmio,4 : 0
2016,Flamengo,Ponte Preta,2 : 1
2016,Palmeiras,São Paulo,2 : 1
2016,Atlético-MG,Vitória,2 : 1
2016,Botafogo,Fluminense,1 : 0
2016,Figueirense,Atlético-PR,1 : 0
2016,Santa Cruz ,Chapecoense,2 : 2
2016,Botafogo,Grêmio,2 : 1
2016,Fluminense,Figueirense,3 : 2
2016,Atlético-PR,Botafogo,1 : 0
2016,Sport Recife,Internacional,1 : 1
2016,Vitória,América-MG,2 : 1
2016,Chapecoense,Flamengo,1 : 3
2016,Fluminense,Palmeiras,0 : 2
2016,Grêmio,Atlético-MG,1 : 1
2016,São Paulo,Coritiba,0 : 0
2016,Cruzeiro,Santa Cruz,2 : 0
2016,Santos,Figueirense,0 : 1
2016,Ponte Preta,Corinthians ,2 : 0
2016,Corinthians,Vitória,2 : 1
2016,Figueirense ,Cruzeiro,1 : 2
2016,Coritiba,Santos,2 : 1
2016,Internacional,São Paulo,1 : 1
2016,Palmeiras,Ponte Preta,2 : 2
2016,Santa Cruz,Fluminense,0 : 1
2016,Atlético-MG,Atlético-PR,1 : 0
2016,Flamengo,Grêmio,2 : 1
2016,Botafogo,Sport Recife,3 : 0
2016,América-MG,Chapecoense,1 : 2
2016,Chapecoense,Internacional,1 : 0
2016,Atlético-PR,Palmeiras,0 : 1
2016,São Paulo,Botafogo,0 : 1
2016,Cruzeiro,Coritiba,2 : 2
2016,Santos,Atlético-MG,3 : 0
2016,Vitória,Santa Cruz,2 : 2
2016,Fluminense,América-MG,1 : 0
2016,Grêmio,Corinthians,3 : 0
2016,Ponte Preta,Figueirense,2 : 0
2016,Sport Recife,Flamengo,1 : 0
2016,Corinthians,Cruzeiro,1 : 1
2016,Atlético-MG,Chapecoense,3 : 1
2016,Figueirense,Sport Recife,1 : 1
2016,Internacional,Fluminense,2 : 2
2016,Santa Cruz,São Paulo,1 : 2
2016,Coritiba,Ponte Preta,3 : 1
2016,Palmeiras,Vitória,2 : 1
2016,América-MG,Santos ,1 : 0
2016,Flamengo,Atlético-PR,1 : 0
2016,Chapecoense,Palmeiras,1 : 1
2016,Cruzeiro,Internacional,4 : 2
2016,Grêmio,Santa Cruz,0 : 0
2016,São Paulo,Atlético-MG,1 : 2
2016,Ponte Preta,Botafogo,2 : 0
2016,Atlético-PR,Corinthians,2 : 0
2016,Santos,Flamengo,0 : 0
2016,Sport Recife,América-MG,1 : 1
2016,Vitória,Coritiba,3 : 1
2016,América-MG,Grêmio ,0 : 0
2016,Botafogo,Palmeiras,3 : 1
2016,Coritiba,Flamengo,0 : 2
2016,Internacional,Corinthians,0 : 1
2016,Santos,Cruzeiro,2 : 0
2016,Fluminense,Ponte Preta,3 : 0
2016,São Paulo,Chapecoense,2 : 2
2016,Atlético-MG,Santa Cruz,3 : 0
2016,Figueirense ,Vitória ,1 : 0
2016,Sport Recife,Atlético-PR,2 : 0
2016,Flamengo,América-MG,2 : 1
2016,Vitória,Santos,2 : 3
2016,Atlético-PR,Fluminense,1 : 0
2016,Chapecoense,Botafogo,2 : 1
2016,Cruzeiro,Sport Recife,1 : 2
2016,Grêmio,São Paulo ,1 : 0
2016,Palmeiras,Atlético-MG,0 : 1
2016,Ponte Preta,Internacional ,2 : 2
2016,Santa Cruz,Coritiba,0 : 1
2016,Corinthians,Figueirense,1 : 1
2016,Atlético-MG,Coritiba,2 : 1
2016,Sport Recife,Grêmio,4 : 2
2016,Atlético-PR,Vitória,1 : 1
2016,Corinthians,São Paulo,1 : 1
2016,Figueirense,Chapecoense,1 : 1
2016,Fluminense,Cruzeiro,2 : 0
2016,Internacional,Palmeiras,0 : 1
2016,América-MG,Santa Cruz,0 : 3
2016,Santos,Ponte Preta,3 : 1
2016,Botafogo,Flamengo,3 : 3
2016,Palmeiras,Santos,1 : 1
2016,Cruzeiro,Atlético-PR,0 : 3
2016,Vitória,Fluminense,0 : 0
2016,Santa Cruz,Internacional,1 : 0
2016,São Paulo,América-MG,3 : 0
2016,Flamengo,Atlético-MG,2 : 0
2016,Grêmio,Figueirense,2 : 1
2016,Ponte Preta,Sport Recife,2 : 1
2016,Chapecoense ,Corinthians,0 : 2
2016,Coritiba,Botafogo,0 : 0
2016,Sport Recife,Palmeiras,1 : 3
2016,Figueirense ,Atlético-MG ,1 : 1
2016,Botafogo,Santa Cruz,2 : 1
2016,Corinthians,Flamengo,4 : 0
2016,Ponte Preta,São Paulo ,1 : 0
2016,Santos,Chapecoense,3 : 0
2016,Cruzeiro,Vitória ,2 : 2
2016,Internacional,Grêmio,0 : 1
2016,Atlético-PR,América-MG,1 : 0
2016,Fluminense,Coritiba,0 : 0
2016,Atlético-MG,Botafogo,5 : 3
2016,Palmeiras,Figueirense,4 : 0
2016,Santa Cruz,Ponte Preta,0 : 3
2016,América-MG,Corinthians,0 : 2
2016,São Paulo,Fluminense,2 : 1
2016,Chapecoense,Cruzeiro,3 : 2
2016,Coritiba,Atlético-PR,1 : 0
2016,Flamengo,Internacional,1 : 0
2016,Grêmio,Santos,3 : 2
2016,Vitória,Sport Recife ,3 : 2
2016,Figueirense,Coritiba,0 : 0
2016,Sport Recife,Chapecoense,5 : 1
2016,Atlético-PR,Grêmio ,2 : 0
2016,Flamengo,Fluminense,1 : 2
2016,Internacional ,Botafogo,2 : 3
2016,Santos,São Paulo ,3 : 0
2016,Vitória,Ponte Preta,1 : 1
2016,América-MG,Atlético-MG,0 : 1
2016,Corinthians,Santa Cruz,2 : 1
2016,Cruzeiro,Palmeiras,2 : 1
2016,Coritiba ,Internacional,1 : 1
2016,São Paulo,Sport Recife,0 : 0
2016,Grêmio ,Vitória,1 : 2
2016,Chapecoense,Atlético-PR,0 : 0
2016,Atlético-MG,Corinthians,2 : 1
2016,Fluminense,Santos,2 : 4
2016,Botafogo,Figueirense,0 : 0
2016,Santa Cruz,Flamengo,0 : 1
2016,Ponte Preta,Cruzeiro,0 : 4
2016,Palmeiras,América-MG,2 : 0
2016,Grêmio,Cruzeiro,2 : 0
2016,Corinthians,Botafogo,3 : 1
2016,Figueirense,Internacional,3 : 2
2016,Flamengo,São Paulo ,2 : 2
2016,Sport Recife,Fluminense,2 : 1
2016,Atlético-MG,Ponte Preta,3 : 0
2016,Vitória,Chapecoense,1 : 2
2016,América-MG,Coritiba,2 : 1
2016,Atlético-PR,Santos,1 : 0
2016,Palmeiras,Santa Cruz ,3 : 1
2016,Fluminense,Corinthians ,1 : 0
2016,Internacional,Atlético-MG,2 : 0
2016,Coritiba,Palmeiras,2 : 2
2016,Cruzeiro,Flamengo,0 : 1
2016,Botafogo,América-MG,3 : 1
2016,Santa Cruz,Figueirense ,1 : 0
2016,Santos,Sport Recife,2 : 0
2016,Chapecoense,Grêmio,3 : 3
2016,Ponte Preta,Atlético-PR,3 : 2
2016,São Paulo,Vitória,2 : 0
2016,Santa Cruz,Santos,0 : 2
2016,Atlético-MG ,Cruzeiro ,2 : 3
2016,Figueirense,Flamengo,1 : 0
2016,Palmeiras,Corinthians,1 : 0
2016,Botafogo,Vitória,1 : 1
2016,Coritiba ,Sport Recife ,3 : 2
2016,São Paulo,Atlético-PR,1 : 2
2016,Fluminense,Grêmio ,1 : 1
2016,Internacional,América-MG,3 : 1
2016,Ponte Preta,Chapecoense,2 : 1
2016,Cruzeiro,São Paulo,0 : 1
2016,Flamengo ,Palmeiras,1 : 2
2016,Grêmio ,Ponte Preta ,1 : 0
2016,Sport Recife,Atlético-MG,4 : 4
2016,Vitória,Internacional,1 : 0
2016,América-MG,Figueirense,1 : 0
2016,Santos,Botafogo,3 : 0
2016,Chapecoense,Fluminense,0 : 0
2016,Corinthians,Coritiba,2 : 1
2016,Atlético-PR,Santa Cruz,1 : 0
2016,Flamengo,Vitória,1 : 0
2016,Palmeiras,Grêmio,4 : 3
2016,América-MG,Ponte Preta,1 : 2
2016,Atlético-MG,Fluminense,1 : 1
2016,Botafogo,Cruzeiro,0 : 1
2016,Figueirense,São Paulo,1 : 0
2016,Corinthians,Santos,1 : 0
2016,Coritiba,Chapecoense,3 : 4
2016,Santa Cruz ,Sport Recife,0 : 1
2016,Internacional,Atlético-PR,1 : 0
2016,Grêmio,Coritiba,2 : 0
2016,Santos,Internacional,0 : 1
2016,Fluminense,Botafogo,1 : 0
2016,São Paulo,Palmeiras,1 : 0
2016,Vitória,Atlético-MG,1 : 1
2016,Ponte Preta,Flamengo ,1 : 2
2016,Sport Recife,Corinthians,0 : 2
2016,Chapecoense,Santa Cruz,1 : 1
2016,Atlético-PR,Figueirense,2 : 1
2016,Cruzeiro,América-MG,1 : 1
2016,Atlético-MG,Grêmio,0 : 3
2016,Internacional,Sport Recife,1 : 0
2016,Corinthians,Ponte Preta,3 : 0
2016,Coritiba,São Paulo,1 : 1
2016,Palmeiras,Fluminense,2 : 0
2016,Santa Cruz,Cruzeiro,4 : 1
2016,América-MG,Vitória ,1 : 1
2016,Flamengo ,Chapecoense,2 : 2
2016,Botafogo,Atlético-PR,2 : 1
2016,Figueirense,Santos ,2 : 2
2016,Sport Recife,Botafogo,1 : 1
2016,Chapecoense,América-MG,3 : 1
2016,Grêmio,Flamengo,1 : 0
2016,São Paulo,Internacional ,1 : 2
2016,Vitória ,Corinthians,3 : 2
2016,Atlético-PR,Atlético-MG,1 : 1
2016,Santos,Coritiba,2 : 1
2016,Cruzeiro,Figueirense,2 : 2
2016,Fluminense,Santa Cruz,2 : 2
2016,Ponte Preta,Palmeiras,2 : 1
2016,Internacional,Chapecoense ,0 : 0
2016,América-MG,Fluminense,0 : 1
2016,Corinthians,Grêmio,0 : 0
2016,Figueirense,Ponte Preta,0 : 0
2016,Botafogo,São Paulo,0 : 1
2016,Santa Cruz,Vitória,4 : 1
2016,Coritiba,Cruzeiro ,1 : 0
2016,Atlético-MG,Santos,1 : 0
2016,Flamengo,Sport Recife ,1 : 0
2016,Palmeiras,Atlético-PR ,4 : 0
